DATE (MM/DD/YYYY),HOUR-MST,Avg Avg Wind Speed @ 2m [m/s]
4/1/13,2,1.003
4/1/13,3,0.8643
4/1/13,4,1.1741
4/1/13,5,1.5595
4/1/13,6,1.5638
4/1/13,7,1.4341
4/1/13,8,2.4158
4/1/13,9,2.5246
4/1/13,10,3.4426
4/1/13,11,3.8538
4/1/13,12,3.6068
4/1/13,13,3.9333
4/1/13,14,4.2308
4/1/13,15,4.4085
4/1/13,16,4.0484
4/1/13,17,4.9166
4/1/13,18,4.1482
4/1/13,19,2.8028
4/1/13,20,2.797
4/1/13,21,2.4202
4/1/13,22,2.9976
4/1/13,23,2.8718
4/2/13,0,2.2414
4/2/13,1,2.5281
4/2/13,2,1.8904
4/2/13,3,1.7484
4/2/13,4,1.5614
4/2/13,5,0.4615
4/2/13,6,1.4366
4/2/13,7,1.0982
4/2/13,8,1.4608
4/2/13,9,1.6767
4/2/13,10,1.9919
4/2/13,11,2.3912
4/2/13,12,3.0286
4/2/13,13,3.0334
4/2/13,14,2.9283
4/2/13,15,2.5681
4/2/13,16,2.479
4/2/13,17,2.3051
4/2/13,18,2.1331
4/2/13,19,1.5829
4/2/13,20,1.3476
4/2/13,21,0.9734
4/2/13,22,1.4405
4/2/13,23,0.7754
4/3/13,0,0.7069
4/3/13,1,0.782
4/3/13,2,0.4484
4/3/13,3,0.4402
4/3/13,4,0.7344
4/3/13,5,0.7793
4/3/13,6,0.4346
4/3/13,7,0.6241
4/3/13,8,1.3633
4/3/13,9,1.5601
4/3/13,10,2.0026
4/3/13,11,1.3761
4/3/13,12,1.6995
4/3/13,13,2.0246
4/3/13,14,2.2946
4/3/13,15,1.9238
4/3/13,16,1.6848
4/3/13,17,0.8095
4/3/13,18,2.0469
4/3/13,19,3.687
4/3/13,20,3.9756
4/3/13,21,3.2294
4/3/13,22,2.0935
4/3/13,23,0.5708
4/4/13,0,2.6279
4/4/13,1,2.5066
4/4/13,2,1.5388
4/4/13,3,1.6774
4/4/13,4,1.5558
4/4/13,5,1.5451
4/4/13,6,2.2012
4/4/13,7,1.7832
4/4/13,8,1.8402
4/4/13,9,2.1142
4/4/13,10,1.8524
4/4/13,11,2.0983
4/4/13,12,2.2854
4/4/13,13,2.2106
4/4/13,14,2.4238
4/4/13,15,2.213
4/4/13,16,2.585
4/4/13,17,2.4174
4/4/13,18,1.8631
4/4/13,19,1.5769
4/4/13,20,3.0629
4/4/13,21,2.8963
4/4/13,22,2.4718
4/4/13,23,1.724
4/5/13,0,1.7932
4/5/13,1,1.5002
4/5/13,2,1.2761
4/5/13,3,1.5966
4/5/13,4,1.4413
4/5/13,5,2.2619
4/5/13,6,2.7875
4/5/13,7,1.7452
4/5/13,8,1.3856
4/5/13,9,0.5713
4/5/13,10,1.6948
4/5/13,11,2.9216
4/5/13,12,2.917
4/5/13,13,2.1754
4/5/13,14,1.964
4/5/13,15,2.8231
4/5/13,16,1.7072
4/5/13,17,3.7109
4/5/13,18,5.3339
4/5/13,19,6.8187
4/5/13,20,8.4522
4/5/13,21,8.6095
4/5/13,22,4.3996
4/5/13,23,2.0592
4/6/13,0,4.8104
4/6/13,1,3.5616
4/6/13,2,4.3003
4/6/13,3,3.1336
4/6/13,4,4.0888
4/6/13,5,1.8621
4/6/13,6,1.9214
4/6/13,7,2.2545
4/6/13,8,2.5278
4/6/13,9,3.22
4/6/13,10,2.5409
4/6/13,11,5.6308
4/6/13,12,7.1022
4/6/13,13,5.2623
4/6/13,14,2.4419
4/6/13,15,1.4998
4/6/13,16,1.4346
4/6/13,17,3.1011
4/6/13,18,1.9005
4/6/13,19,1.8373
4/6/13,20,3.8131
4/6/13,21,4.1372
4/6/13,22,2.2498
4/6/13,23,1.6516
4/7/13,0,1.4332
4/7/13,1,3.5561
4/7/13,2,3.4614
4/7/13,3,3.9528
4/7/13,4,1.5365
4/7/13,5,3.1901
4/7/13,6,6.5178
4/7/13,7,3.7877
4/7/13,8,4.1145
4/7/13,9,5.5636
4/7/13,10,5.5817
4/7/13,11,6.96
4/7/13,12,7.2649
4/7/13,13,6.962
4/7/13,14,6.9221
4/7/13,15,8.074
4/7/13,16,10.7496
4/7/13,17,7.8399
4/7/13,18,9.8856
4/7/13,19,12.0535
4/7/13,20,6.034
4/7/13,21,2.1654
4/7/13,22,2.6962
4/7/13,23,2.4908
4/8/13,0,4.3266
4/8/13,1,3.1932
4/8/13,2,2.8787
4/8/13,3,1.9982
4/8/13,4,1.916
4/8/13,5,1.6817
4/8/13,6,0.984
4/8/13,7,0.9504
4/8/13,8,2.201
4/8/13,9,1.8452
4/8/13,10,2.4413
4/8/13,11,2.7664
4/8/13,12,2.4809
4/8/13,13,3.6233
4/8/13,14,4.039
4/8/13,15,4.1534
4/8/13,16,4.054
4/8/13,17,9.6649
4/8/13,18,8.1058
4/8/13,19,5.5468
4/8/13,20,4.6054
4/8/13,21,4.353
4/8/13,22,2.4242
4/8/13,23,2.2554
4/9/13,0,3.7536
4/9/13,1,2.9714
4/9/13,2,3.503
4/9/13,3,2.7505
4/9/13,4,2.705
4/9/13,5,2.8357
4/9/13,6,3.2045
4/9/13,7,2.1078
4/9/13,8,2.2055
4/9/13,9,2.3505
4/9/13,10,2.7974
4/9/13,11,2.4511
4/9/13,12,2.546
4/9/13,13,3.4939
4/9/13,14,3.4421
4/9/13,15,3.6711
4/9/13,16,3.3262
4/9/13,17,3.231
4/9/13,18,2.8616
4/9/13,19,2.2747
4/9/13,20,1.4385
4/9/13,21,0.3292
4/9/13,22,0.7401
4/9/13,23,0.6457
4/10/13,0,0.7306
4/10/13,1,1.3675
4/10/13,2,2.1839
4/10/13,3,2.6448
4/10/13,4,2.9728
4/10/13,5,3.0145
4/10/13,6,1.3552
4/10/13,7,1.4294
4/10/13,8,1.6823
4/10/13,9,2.4392
4/10/13,10,3.1468
4/10/13,11,2.8656
4/10/13,12,1.468
4/10/13,13,0.785
4/10/13,14,1.0584
4/10/13,15,0.7732
4/10/13,16,1.445
4/10/13,17,1.8538
4/10/13,18,1.8821
4/10/13,19,1.8555
4/10/13,20,1.659
4/10/13,21,3.8614
4/10/13,22,1.9217
4/10/13,23,2.0362
4/11/13,0,2.5881
4/11/13,1,1.9404
4/11/13,2,2.5862
4/11/13,3,1.6348
4/11/13,4,2.4146
4/11/13,5,1.7201
4/11/13,6,2.4618
4/11/13,7,4.0896
4/11/13,8,2.437
4/11/13,9,8.709
4/11/13,10,8.1271
4/11/13,11,5.1791
4/11/13,12,4.4026
4/11/13,13,3.0411
4/11/13,14,2.8876
4/11/13,15,3.1047
4/11/13,16,1.4687
4/11/13,17,1.4862
4/11/13,18,3.1152
4/11/13,19,2.4847
4/11/13,20,2.1392
4/11/13,21,1.5682
4/11/13,22,1.273
4/11/13,23,1.7177
4/12/13,0,1.9228
4/12/13,1,2.6953
4/12/13,2,2.7598
4/12/13,3,2.3541
4/12/13,4,1.6666
4/12/13,5,1.5938
4/12/13,6,1.772
4/12/13,7,0.5942
4/12/13,8,0.9385
4/12/13,9,1.2868
4/12/13,10,1.7622
4/12/13,11,2.9032
4/12/13,12,3.3326
4/12/13,13,3.683
4/12/13,14,6.3495
4/12/13,15,4.8482
4/12/13,16,3.8711
4/12/13,17,3.1471
4/12/13,18,2.599
4/12/13,19,1.1171
4/12/13,20,1.1206
4/12/13,21,0.9099
4/12/13,22,1.2313
4/12/13,23,1.6617
4/13/13,0,1.7959
4/13/13,1,0.9064
4/13/13,2,0.8694
4/13/13,3,1.3299
4/13/13,4,1.3364
4/13/13,5,1.6028
4/13/13,6,1.4389
4/13/13,7,2.0744
4/13/13,8,2.1541
4/13/13,9,2.3523
4/13/13,10,3.693
4/13/13,11,4.3228
4/13/13,12,3.5434
4/13/13,13,3.8729
4/13/13,14,2.3183
4/13/13,15,2.8646
4/13/13,16,6.4598
4/13/13,17,5.2313
4/13/13,18,4.2372
4/13/13,19,3.6234
4/13/13,20,2.9301
4/13/13,21,2.1183
4/13/13,22,2.4443
4/13/13,23,3.5871
4/14/13,0,2.4713
4/14/13,1,5.4634
4/14/13,2,5.6372
4/14/13,3,5.3619
4/14/13,4,9.209
4/14/13,5,6.957
4/14/13,6,10.1984
4/14/13,7,10.1601
4/14/13,8,11.1865
4/14/13,9,7.3193
4/14/13,10,8.1203
4/14/13,11,8.0435
4/14/13,12,7.5102
4/14/13,13,6.2843
4/14/13,14,6.5356
4/14/13,15,5.4911
4/14/13,16,6.7175
4/14/13,17,3.723
4/14/13,18,5.8097
4/14/13,19,4.3924
4/14/13,20,6.7678
4/14/13,21,4.2964
4/14/13,22,3.8606
4/14/13,23,5.1171
4/15/13,0,4.258
4/15/13,1,3.2535
4/15/13,2,1.5345
4/15/13,3,3.3332
4/15/13,4,3.6413
4/15/13,5,3.1527
4/15/13,6,2.5948
4/15/13,7,2.0878
4/15/13,8,1.793
4/15/13,9,2.2347
4/15/13,10,1.9546
4/15/13,11,2.1245
4/15/13,12,2.488
4/15/13,13,1.6506
4/15/13,14,1.7218
4/15/13,15,2.0815
4/15/13,16,2.0144
4/15/13,17,2.116
4/15/13,18,1.2525
4/15/13,19,1.1815
4/15/13,20,0.891
4/15/13,21,0.7381
4/15/13,22,0.4713
4/15/13,23,0.5221
4/16/13,0,0.3279
4/16/13,1,0.3281
4/16/13,2,0.4367
4/16/13,3,0.3649
4/16/13,4,0.3279
4/16/13,5,0.4099
4/16/13,6,0.6397
4/16/13,7,1.1329
4/16/13,8,0.7294
4/16/13,9,0.8755
4/16/13,10,1.1602
4/16/13,11,2.4228
4/16/13,12,2.6447
4/16/13,13,3.249
4/16/13,14,3.6067
4/16/13,15,4.4218
4/16/13,16,5.252
4/16/13,17,5.1216
4/16/13,18,4.5863
4/16/13,19,4.3897
4/16/13,20,4.6084
4/16/13,21,5.8107
4/16/13,22,5.7777
4/16/13,23,4.9815
4/17/13,0,4.9847
4/17/13,1,5.3349
4/17/13,2,5.8076
4/17/13,3,4.6632
4/17/13,4,4.0899
4/17/13,5,3.0063
4/17/13,6,2.593
4/17/13,7,2.4239
4/17/13,8,1.787
4/17/13,9,1.6225
4/17/13,10,1.8835
4/17/13,11,1.8358
4/17/13,12,3.3688
4/17/13,13,4.6864
4/17/13,14,5.1285
4/17/13,15,6.0754
4/17/13,16,5.5694
4/17/13,17,4.7823
4/17/13,18,4.2377
4/17/13,19,4.0071
4/17/13,20,2.6332
4/17/13,21,2.2565
4/17/13,22,1.4786
4/17/13,23,0.7737
4/18/13,0,0.7903
4/18/13,1,1.1604
4/18/13,2,1.6993
4/18/13,3,2.4977
4/18/13,4,1.6174
4/18/13,5,3.2893
4/18/13,6,3.0904
4/18/13,7,2.601
4/18/13,8,1.4954
4/18/13,9,1.8556
4/18/13,10,2.6102
4/18/13,11,1.6702
4/18/13,12,1.8048
4/18/13,13,1.4592
4/18/13,14,1.7365
4/18/13,15,1.2537
4/18/13,16,1.0215
4/18/13,17,1.5648
4/18/13,18,2.1751
4/18/13,19,6.1551
4/18/13,20,6.5071
4/18/13,21,5.0587
4/18/13,22,3.5839
4/18/13,23,5.1137
4/19/13,0,5.518
4/19/13,1,2.1837
4/19/13,2,6.9828
4/19/13,3,8.6548
4/19/13,4,8.1989
4/19/13,5,11.468
4/19/13,6,9.9544
4/19/13,7,8.8596
4/19/13,8,5.8232
4/19/13,9,5.9983
4/19/13,10,6.408
4/19/13,11,3.5886
4/19/13,12,3.5619
4/19/13,13,7.8094
4/19/13,14,6.5319
4/19/13,15,6.8234
4/19/13,16,4.1976
4/19/13,17,4.252
4/19/13,18,4.795
4/19/13,19,4.4124
4/19/13,20,2.6031
4/19/13,21,2.4934
4/19/13,22,4.3029
4/19/13,23,3.7568
4/20/13,0,3.2535
4/20/13,1,2.4965
4/20/13,2,2.0426
4/20/13,3,4.1066
4/20/13,4,2.1456
4/20/13,5,2.8758
4/20/13,6,2.298
4/20/13,7,4.3228
4/20/13,8,1.6403
4/20/13,9,0.534
4/20/13,10,0.7637
4/20/13,11,0.5939
4/20/13,12,0.9681
4/20/13,13,1.0003
4/20/13,14,0.8654
4/20/13,15,1.1949
4/20/13,16,1.8694
4/20/13,17,1.2069
4/20/13,18,1.8245
4/20/13,19,2.2332
4/20/13,20,2.2857
4/20/13,21,2.6033
4/20/13,22,3.3022
4/20/13,23,3.5443
4/21/13,0,4.126
4/21/13,1,4.5312
4/21/13,2,2.0128
4/21/13,3,3.4771
4/21/13,4,4.8093
4/21/13,5,3.4796
4/21/13,6,4.038
4/21/13,7,3.958
4/21/13,8,4.2825
4/21/13,9,4.9164
4/21/13,10,4.0978
4/21/13,11,5.3945
4/21/13,12,5.7746
4/21/13,13,6.3708
4/21/13,14,6.2442
4/21/13,15,5.4994
4/21/13,16,4.0239
4/21/13,17,4.8914
4/21/13,18,4.0607
4/21/13,19,3.1365
4/21/13,20,3.7806
4/21/13,21,2.7542
4/21/13,22,2.5705
4/21/13,23,2.7512
4/22/13,0,2.3731
4/22/13,1,2.8642
4/22/13,2,2.6066
4/22/13,3,3.3519
4/22/13,4,3.1568
4/22/13,5,2.6941
4/22/13,6,1.5231
4/22/13,7,4.4454
4/22/13,8,6.9535
4/22/13,9,6.7141
4/22/13,10,6.4373
4/22/13,11,4.7237
4/22/13,12,4.4439
4/22/13,13,4.1662
4/22/13,14,3.8961
4/22/13,15,3.4503
4/22/13,16,3.6673
4/22/13,17,3.774
4/22/13,18,3.5723
4/22/13,19,3.3083
4/22/13,20,2.5437
4/22/13,21,1.761
4/22/13,22,1.6132
4/22/13,23,1.6608
4/23/13,0,0.6718
4/23/13,1,1.6714
4/23/13,2,0.8494
4/23/13,3,1.4808
4/23/13,4,1.4482
4/23/13,5,1.5145
4/23/13,6,1.2362
4/23/13,7,1.4411
4/23/13,8,2.5318
4/23/13,9,2.3263
4/23/13,10,1.896
4/23/13,11,1.1032
4/23/13,12,1.015
4/23/13,13,1.4099
4/23/13,14,2.1743
4/23/13,15,1.5067
4/23/13,16,0.7285
4/23/13,17,0.9708
4/23/13,18,1.6199
4/23/13,19,2.0902
4/23/13,20,3.3631
4/23/13,21,2.5659
4/23/13,22,2.5897
4/23/13,23,2.2695
4/24/13,0,1.4197
4/24/13,1,3.8829
4/24/13,2,4.0393
4/24/13,3,2.5578
4/24/13,4,1.1133
4/24/13,5,0.9546
4/24/13,6,4.3691
4/24/13,7,3.9684
4/24/13,8,1.5349
4/24/13,9,2.0111
4/24/13,10,5.2532
4/24/13,11,4.0386
4/24/13,12,2.4475
4/24/13,13,2.0561
4/24/13,14,2.2772
4/24/13,15,2.336
4/24/13,16,2.9506
4/24/13,17,3.0271
4/24/13,18,1.4965
4/24/13,19,1.2084
4/24/13,20,1.8776
4/24/13,21,2.8923
4/24/13,22,3.2493
4/24/13,23,2.4911
4/25/13,0,3.8379
4/25/13,1,3.0181
4/25/13,2,2.0905
4/25/13,3,1.5438
4/25/13,4,0.9695
4/25/13,5,1.0552
4/25/13,6,2.3882
4/25/13,7,1.4113
4/25/13,8,0.7565
4/25/13,9,2.1271
4/25/13,10,2.5468
4/25/13,11,1.7581
4/25/13,12,2.0955
4/25/13,13,2.2458
4/25/13,14,2.1532
4/25/13,15,2.3124
4/25/13,16,2.4946
4/25/13,17,1.8867
4/25/13,18,2.7491
4/25/13,19,1.8621
4/25/13,20,1.5925
4/25/13,21,1.8477
4/25/13,22,1.9213
4/25/13,23,1.7485
4/26/13,0,2.1151
4/26/13,1,1.8068
4/26/13,2,2.1524
4/26/13,3,2.0236
4/26/13,4,2.5288
4/26/13,5,2.6728
4/26/13,6,2.7675
4/26/13,7,2.7261
4/26/13,8,2.8576
4/26/13,9,2.9053
4/26/13,10,2.6586
4/26/13,11,2.6363
4/26/13,12,2.5849
4/26/13,13,3.1351
4/26/13,14,3.0663
4/26/13,15,2.8499
4/26/13,16,2.776
4/26/13,17,1.9391
4/26/13,18,1.4809
4/26/13,19,1.459
4/26/13,20,1.9844
4/26/13,21,2.8439
4/26/13,22,3.1942
4/26/13,23,3.5015
4/27/13,0,1.453
4/27/13,1,3.5135
4/27/13,2,3.1397
4/27/13,3,3.3133
4/27/13,4,5.0914
4/27/13,5,5.6146
4/27/13,6,4.7774
4/27/13,7,5.2738
4/27/13,8,5.6444
4/27/13,9,4.1488
4/27/13,10,3.1806
4/27/13,11,2.6058
4/27/13,12,3.9137
4/27/13,13,3.3871
4/27/13,14,3.787
4/27/13,15,3.9698
4/27/13,16,3.9073
4/27/13,17,4.0954
4/27/13,18,4.7789
4/27/13,19,4.0187
4/27/13,20,5.0693
4/27/13,21,3.5167
4/27/13,22,3.5867
4/27/13,23,4.4095
4/28/13,0,5.3075
4/28/13,1,5.649
4/28/13,2,5.7162
4/28/13,3,6.9156
4/28/13,4,5.7108
4/28/13,5,6.8796
4/28/13,6,6.4965
4/28/13,7,8.4049
4/28/13,8,6.2453
4/28/13,9,4.6586
4/28/13,10,4.4281
4/28/13,11,4.0658
4/28/13,12,4.2725
4/28/13,13,6.6134
4/28/13,14,6.4118
4/28/13,15,3.4871
4/28/13,16,4.5863
4/28/13,17,5.3576
4/28/13,18,3.7597
4/28/13,19,3.0136
4/28/13,20,4.6775
4/28/13,21,4.2606
4/28/13,22,2.8993
4/28/13,23,1.6411
4/29/13,0,4.5546
4/29/13,1,4.0568
4/29/13,2,3.2025
4/29/13,3,3.9496
4/29/13,4,4.3314
4/29/13,5,3.6714
4/29/13,6,3.3291
4/29/13,7,4.393
4/29/13,8,4.318
4/29/13,9,2.2561
4/29/13,10,4.3727
4/29/13,11,3.697
4/29/13,12,5.2355
4/29/13,13,5.6999
4/29/13,14,6.7334
4/29/13,15,4.2282
4/29/13,16,4.0041
4/29/13,17,5.3774
4/29/13,18,4.7103
4/29/13,19,3.3671
4/29/13,20,2.9045
4/29/13,21,2.9367
4/29/13,22,2.2808
4/29/13,23,1.7621
4/30/13,0,1.7664
4/30/13,1,2.3495
4/30/13,2,2.4275
4/30/13,3,2.1081
4/30/13,4,2.6892
4/30/13,5,3.1474
4/30/13,6,2.6678
4/30/13,7,2.6476
4/30/13,8,3.3014
4/30/13,9,2.727
4/30/13,10,2.2953
4/30/13,11,2.826
4/30/13,12,3.276
4/30/13,13,2.006
4/30/13,14,3.057
4/30/13,15,2.8565
4/30/13,16,1.8619
4/30/13,17,3.1786
4/30/13,18,3.0786
4/30/13,19,2.3261
4/30/13,20,2.9034
4/30/13,21,5.7639
4/30/13,22,3.207
4/30/13,23,1.6066
5/1/13,0,0.5149
5/1/13,1,1.0991
5/1/13,2,2.3964
5/1/13,3,3.6942
5/1/13,4,3.4066
5/1/13,5,3.7995
5/1/13,6,3.5514
5/1/13,7,4.1505
5/1/13,8,4.2454
5/1/13,9,4.0962
5/1/13,10,3.1568
5/1/13,11,4.1544
5/1/13,12,4.4028
5/1/13,13,4.1075
5/1/13,14,3.4849
5/1/13,15,3.3111
5/1/13,16,3.7931
5/1/13,17,3.2583
5/1/13,18,2.7746
5/1/13,19,2.4475
5/1/13,20,3.0575
5/1/13,21,2.8401
5/1/13,22,1.1418
5/1/13,23,0.994
5/2/13,0,0.8586
5/2/13,1,1.3269
5/2/13,2,1.2141
5/2/13,3,1.9054
5/2/13,4,1.7306
5/2/13,5,1.4434
5/2/13,6,1.2909
5/2/13,7,1.7522
5/2/13,8,1.6946
5/2/13,9,1.4327
5/2/13,10,1.5215
5/2/13,11,1.1578
5/2/13,12,1.2903
5/2/13,13,0.9372
5/2/13,14,1.0454
5/2/13,15,0.5732
5/2/13,16,0.9673
5/2/13,17,1.2018
5/2/13,18,0.5119
5/2/13,19,1.8139
5/2/13,20,3.1845
5/2/13,21,2.6771
5/2/13,22,3.3336
5/2/13,23,1.6327
5/3/13,0,2.107
5/3/13,1,2.4902
5/3/13,2,2.0884
5/3/13,3,1.7223
5/3/13,4,1.8758
5/3/13,5,1.5915
5/3/13,6,1.4927
5/3/13,7,1.3265
5/3/13,8,1.1061
5/3/13,9,1.4598
5/3/13,10,1.315
5/3/13,11,1.0676
5/3/13,12,1.7141
5/3/13,13,2.0963
5/3/13,14,2.9196
5/3/13,15,2.6065
5/3/13,16,2.213
5/3/13,17,1.7297
5/3/13,18,1.0927
5/3/13,19,1.1087
5/3/13,20,1.391
5/3/13,21,1.1123
5/3/13,22,1.0237
5/3/13,23,1.574
5/4/13,0,1.9713
5/4/13,1,1.9986
5/4/13,2,2.5087
5/4/13,3,2.1706
5/4/13,4,1.7474
5/4/13,5,1.7207
5/4/13,6,1.5863
5/4/13,7,2.8623
5/4/13,8,2.8672
5/4/13,9,2.7911
5/4/13,10,3.1442
5/4/13,11,3.361
5/4/13,12,2.8157
5/4/13,13,2.9644
5/4/13,14,2.6537
5/4/13,15,2.562
5/4/13,16,2.3282
5/4/13,17,2.2813
5/4/13,18,2.2351
5/4/13,19,1.3371
5/4/13,20,0.9227
5/4/13,21,1.5841
5/4/13,22,1.5737
5/4/13,23,0.8184
5/5/13,0,0.7694
5/5/13,1,1.3057
5/5/13,2,1.0812
5/5/13,3,1.9321
5/5/13,4,1.9884
5/5/13,5,1.8258
5/5/13,6,1.9304
5/5/13,7,3.0408
5/5/13,8,2.3285
5/5/13,9,1.4627
5/5/13,10,1.532
5/5/13,11,1.831
5/5/13,12,2.222
5/5/13,13,1.9442
5/5/13,14,1.5714
5/5/13,15,1.5746
5/5/13,16,3.6802
5/5/13,17,3.901
5/5/13,18,3.8207
5/5/13,19,2.0301
5/5/13,20,1.0673
5/5/13,21,1.5897
5/5/13,22,1.5538
5/5/13,23,1.4375
5/6/13,0,2.8311
5/6/13,1,3.0632
5/6/13,2,1.5156
5/6/13,3,1.7215
5/6/13,4,1.856
5/6/13,5,2.756
5/6/13,6,2.5586
5/6/13,7,2.05
5/6/13,8,2.678
5/6/13,9,3.3557
5/6/13,10,3.4967
5/6/13,11,3.1343
5/6/13,12,2.9175
5/6/13,13,3.4983
5/6/13,14,3.0594
5/6/13,15,1.5079
5/6/13,16,1.4569
5/6/13,17,2.1254
5/6/13,18,1.3613
5/6/13,19,0.7878
5/6/13,20,1.7169
5/6/13,21,0.9208
5/6/13,22,0.7913
5/6/13,23,0.8628
5/7/13,0,1.2944
5/7/13,1,1.4044
5/7/13,2,1.7363
5/7/13,3,1.9039
5/7/13,4,5.6598
5/7/13,5,5.6525
5/7/13,6,4.6063
5/7/13,7,5.5334
5/7/13,8,3.8988
5/7/13,9,2.4995
5/7/13,10,2.7187
5/7/13,11,2.5622
5/7/13,12,1.9231
5/7/13,13,2.1213
5/7/13,14,1.8767
5/7/13,15,1.856
5/7/13,16,1.3212
5/7/13,17,3.8735
5/7/13,18,2.2818
5/7/13,19,2.6452
5/7/13,20,3.411
5/7/13,21,1.3008
5/7/13,22,0.5347
5/7/13,23,1.7149
5/8/13,0,2.1689
5/8/13,1,1.1898
5/8/13,2,1.5696
5/8/13,3,2.2191
5/8/13,4,1.8461
5/8/13,5,1.5728
5/8/13,6,1.7985
5/8/13,7,1.0722
5/8/13,8,1.3309
5/8/13,9,2.9204
5/8/13,10,4.0728
5/8/13,11,2.7372
5/8/13,12,3.8195
5/8/13,13,4.5352
5/8/13,14,3.9382
5/8/13,15,2.9637
5/8/13,16,4.0634
5/8/13,17,2.5502
5/8/13,18,3.7688
5/8/13,19,4.7856
5/8/13,20,4.191
5/8/13,21,5.4663
5/8/13,22,3.6802
5/8/13,23,2.9956
5/9/13,0,1.8623
5/9/13,1,2.7315
5/9/13,2,2.0458
5/9/13,3,1.854
5/9/13,4,1.863
5/9/13,5,1.6338
5/9/13,6,2.0847
5/9/13,7,2.4979
5/9/13,8,2.7803
5/9/13,9,2.8592
5/9/13,10,2.1098
5/9/13,11,2.5242
5/9/13,12,2.1195
5/9/13,13,2.2093
5/9/13,14,6.0871
5/9/13,15,3.7904
5/9/13,16,3.2785
5/9/13,17,2.8244
5/9/13,18,2.4527
5/9/13,19,1.7907
5/9/13,20,2.1859
5/9/13,21,2.083
5/9/13,22,1.5012
5/9/13,23,1.7345
5/10/13,0,1.9439
5/10/13,1,1.9595
5/10/13,2,2.031
5/10/13,3,1.1016
5/10/13,4,1.1785
5/10/13,5,1.0862
5/10/13,6,0.8403
5/10/13,7,0.8801
5/10/13,8,0.9197
5/10/13,9,1.2076
5/10/13,10,2.2493
5/10/13,11,3.3076
5/10/13,12,3.8019
5/10/13,13,4.8635
5/10/13,14,1.9876
5/10/13,15,1.4693
5/10/13,16,1.5222
5/10/13,17,3.3194
5/10/13,18,3.3483
5/10/13,19,2.0128
5/10/13,20,2.8338
5/10/13,21,4.631
5/10/13,22,3.5942
5/10/13,23,2.9791
5/11/13,0,3.9376
5/11/13,1,3.5945
5/11/13,2,1.9942
5/11/13,3,1.4993
5/11/13,4,1.6292
5/11/13,5,1.7488
5/11/13,6,1.6361
5/11/13,7,1.7722
5/11/13,8,1.9776
5/11/13,9,2.6345
5/11/13,10,2.3808
5/11/13,11,2.2008
5/11/13,12,2.2927
5/11/13,13,1.7205
5/11/13,14,1.6361
5/11/13,15,3.7488
5/11/13,16,3.3024
5/11/13,17,3.3921
5/11/13,18,1.7451
5/11/13,19,1.1784
5/11/13,20,2.4725
5/11/13,21,2.1113
5/11/13,22,1.9618
5/11/13,23,1.4509
5/12/13,0,2.9625
5/12/13,1,3.9945
5/12/13,2,3.429
5/12/13,3,3.3448
5/12/13,4,1.4833
5/12/13,5,2.5462
5/12/13,6,3.3639
5/12/13,7,4.4339
5/12/13,8,4.7666
5/12/13,9,3.9297
5/12/13,10,3.9672
5/12/13,11,2.8559
5/12/13,12,2.2745
5/12/13,13,3.1634
5/12/13,14,2.4938
5/12/13,15,2.0708
5/12/13,16,1.6577
5/12/13,17,1.0902
5/12/13,18,1.0071
5/12/13,19,2.5953
5/12/13,20,3.0941
5/12/13,21,1.8436
5/12/13,22,3.7022
5/12/13,23,6.3379
5/13/13,0,6.6649
5/13/13,1,6.9449
5/13/13,2,7.4209
5/13/13,3,6.2075
5/13/13,4,5.164
5/13/13,5,5.3995
5/13/13,6,6.3749
5/13/13,7,5.235
5/13/13,8,3.92
5/13/13,9,1.9272
5/13/13,10,2.4505
5/13/13,11,3.1218
5/13/13,12,2.6486
5/13/13,13,2.9251
5/13/13,14,1.9966
5/13/13,15,2.4607
5/13/13,16,2.4317
5/13/13,17,2.3577
5/13/13,18,2.8618
5/13/13,19,3.3198
5/13/13,20,2.2609
5/13/13,21,1.5413
5/13/13,22,3.2451
5/13/13,23,3.5224
5/14/13,0,4.0833
5/14/13,1,3.167
5/14/13,2,5.334
5/14/13,3,6.0757
5/14/13,4,5.1408
5/14/13,5,3.6407
5/14/13,6,2.5139
5/14/13,7,2.078
5/14/13,8,2.1026
5/14/13,9,2.288
5/14/13,10,2.7403
5/14/13,11,1.8446
5/14/13,12,3.7581
5/14/13,13,5.83
5/14/13,14,5.4533
5/14/13,15,3.6898
5/14/13,16,3.1418
5/14/13,17,5.3017
5/14/13,18,4.2827
5/14/13,19,2.5969
5/14/13,20,3.2628
5/14/13,21,3.5286
5/14/13,22,4.6592
5/14/13,23,5.4129
5/15/13,0,3.9483
5/15/13,1,1.7289
5/15/13,2,1.1782
5/15/13,3,1.584
5/15/13,4,1.5232
5/15/13,5,2.1325
5/15/13,6,1.798
5/15/13,7,2.3674
5/15/13,8,1.9257
5/15/13,9,1.8497
5/15/13,10,3.3834
5/15/13,11,3.5721
5/15/13,12,3.7669
5/15/13,13,3.6779
5/15/13,14,4.4034
5/15/13,15,3.4897
5/15/13,16,4.1577
5/15/13,17,4.0785
5/15/13,18,2.6285
5/15/13,19,1.733
5/15/13,20,1.5708
5/15/13,21,2.919
5/15/13,22,2.5704
5/15/13,23,1.2901
5/16/13,0,1.7223
5/16/13,1,1.9031
5/16/13,2,1.5657
5/16/13,3,5.056
